Term,DocID,Positions
sampl,16,"[951, 955, 1638, 1755, 1876, 2470, 2496, 4792]"
sampl,18,[1598]
sampl,2,"[2895, 3003, 3177]"
sampl,21,[2917]
sampl,22,"[1115, 2312, 2442, 2472, 2484, 2491, 5864, 5877, 5906, 6211, 7356, 8289, 8313, 9858, 10816, 10821]"
sampl,23,"[79, 193, 741, 1389, 1877, 1959, 2176]"
sampl,24,"[229, 369, 787, 941, 1278, 1308, 1435, 1448, 1649, 1780]"
sampl,25,"[306, 547, 818, 823, 829, 835, 853, 1001, 1153, 1169, 1578, 1934, 2195, 2200, 2202, 2246, 2683, 3165, 3197, 3729]"
sampl,26,"[106, 507, 536, 560, 673, 785, 968, 1567, 1592, 1659, 1716, 1720, 2214, 2495, 2499, 2536, 2588, 2604, 2612, 2622, 2648, 2666, 2682, 2735, 2741, 2784, 2790, 2803, 2813, 2818, 2955, 3007, 3099, 3108, 3520, 3666, 3671, 3797, 3905, 4093, 4120, 4129, 4147, 4294, 4424, 4427, 4611, 4618, 4644, 4652, 4671, 4683, 4841, 4847, 4850, 4910, 4970, 4978, 5025, 5049, 5087, 5177, 5219, 5223, 5228, 5278, 5298, 7160, 7165, 7188, 7223, 7431]"
sampl,7,"[4730, 4736, 6193, 6208, 6785, 6803, 6900, 9365, 9501, 14715, 17528, 17612, 24070]"
sampl,8,[523]
situat,1,[3738]
situat,12,"[3516, 7442]"
situat,16,[219]
situat,17,[450]
situat,2,"[1286, 1299]"
situat,23,"[81, 743, 1915]"
situat,25,[3376]
situat,7,"[3001, 4638, 13649, 18712]"
situat,8,"[1852, 2914]"
space,1,"[3741, 3794]"
space,12,"[156, 714, 739, 1119, 1134, 1162, 1181, 1217, 1283, 1521, 1541, 1567, 1588, 2051, 2068, 3761, 3771, 3792, 3821, 3861, 3870, 4118, 4136, 4141, 4173, 4202, 4229, 4249, 4262, 4272, 4300, 5632, 5648, 9330, 9517, 9530, 10063, 10303, 11317, 12548, 12574, 12732, 12749, 12839, 15301, 15489]"
space,13,"[1834, 1848, 1882, 1916, 2543]"
space,14,"[1834, 1848, 1882, 1916, 2543]"
space,15,"[2399, 3347, 3386, 5686]"
space,16,"[1050, 4417, 4471, 4502, 4851]"
space,2,[3531]
space,21,"[2246, 2828, 5521, 5644]"
space,22,"[391, 397, 447, 1001, 5003, 7525, 7552, 8399, 8429]"
space,23,"[914, 1849, 1985]"
space,24,[1928]
space,25,"[303, 566, 821, 3043, 3865]"
space,26,"[1318, 4580, 5509, 6603, 7920]"
space,7,"[583, 585, 5059, 9816, 10071, 10167, 10443, 10751, 11099, 11225, 12479, 15510, 20515, 23070, 23392, 26536]"
space,8,[3722]
dimension,1,[3743]
dimension,12,[5056]
dimension,13,"[50, 1723, 1752]"
dimension,14,"[50, 1723, 1752]"
dimension,21,[4346]
dimension,22,"[421, 443, 493, 550, 7481, 12682]"
dimension,23,"[348, 829, 1182, 1222, 2009, 2055, 2232]"
dimension,24,"[88, 231, 270, 810]"
dimension,25,"[564, 3727]"
dimension,26,"[503, 671, 4153, 7247, 7960, 7980, 8006]"
dimension,7,[5017]
dimension,8,"[527, 1242, 3720]"
boundari,1,"[3749, 3809, 4175]"
boundari,7,"[3555, 15209, 21005]"
scenario,1,"[3752, 4055]"
scenario,2,[4196]
scenario,21,[1325]
scenario,22,"[2286, 2289, 2300, 4514, 10282]"
scenario,26,"[2485, 2634]"
scenario,7,"[971, 1420, 6706, 15239, 15285, 18402, 18724, 19841]"
fea,1,[3754]
fea,2,[1576]
fea,22,"[578, 1442, 5068, 6059, 8141, 8397, 9422, 10046, 10081]"
fea,23,"[87, 177, 292, 1124, 1794]"
fea,25,"[75, 480, 552, 601, 697, 705, 892, 1574, 1582, 2204, 2248, 2612, 2860, 2979, 3296]"
fea,26,"[230, 553, 3935, 5089, 5680]"
fea,8,[2104]
ture,1,[3755]
ture,16,"[1821, 6016, 6552]"
ture,18,[527]
ture,2,"[1577, 5050]"
ture,21,[1637]
ture,22,"[579, 5069, 6060, 6716, 8062, 8113, 8398, 9423, 9715, 9754]"
ture,23,"[88, 178, 293, 1125, 1795]"
ture,25,"[76, 485, 602, 698, 706, 893, 1575, 1583, 2205, 2249, 2613, 2980]"
ture,26,"[231, 554, 3936, 5090, 5681]"
ture,8,"[681, 2105]"
extens,1,"[3767, 4668, 6513]"
extens,12,"[3317, 4397, 5991, 6225, 6226, 6703, 8206]"
extens,13,[3947]
extens,14,[3947]
extens,18,"[157, 355, 1303, 3032, 3457]"
extens,21,"[565, 3485]"
extens,22,[2276]
extens,24,"[724, 1265, 1520, 1935, 3301]"
extens,25,[494]
extens,26,"[4465, 7820]"
extens,7,"[4415, 7104, 12057]"
call,1,"[3786, 5299]"
call,11,"[50, 643]"
call,12,"[1106, 2095, 6829, 7313, 9696]"
call,13,"[2012, 2016]"
call,14,"[2012, 2016]"
call,15,"[2072, 5611]"
call,16,"[1047, 2498, 2546, 3345, 3601, 3632]"
call,17,[3868]
call,18,"[335, 2126]"
call,21,[4341]
call,22,"[2609, 2627, 3812, 3994]"
call,24,"[1908, 2205]"
call,25,"[1307, 1365]"
call,26,"[61, 1017, 1265]"
call,3,"[1217, 1313, 1847]"
call,7,"[1408, 6746, 8605, 10729, 11666, 18800, 21636]"
anchor,1,"[3787, 10380]"
anchor,7,[25405]
construct,1,"[3797, 10138]"
construct,13,"[1508, 3008]"
construct,14,"[1508, 3008]"
construct,15,[6923]
construct,16,[9533]
construct,18,[2791]
construct,2,"[3039, 4514, 4548]"
construct,22,"[445, 2148, 5790, 5829, 9478]"
construct,24,"[410, 607]"
construct,25,[3712]
construct,26,"[1490, 1553]"
construct,3,[743]
construct,7,"[6228, 8723, 9807, 12291, 12962, 15464, 19515, 19754, 22818, 24505]"
coverag,1,[3802]
coverag,12,[8708]
coverag,7,"[6418, 7118, 7212, 7275, 16205, 16567]"
regard,1,"[3806, 4059, 5319, 8099, 8283]"
regard,12,"[1671, 3022, 3185, 3432, 8131]"
regard,15,"[286, 640, 2720]"
regard,17,"[85, 3676]"
regard,2,"[1933, 3027, 3225, 4285]"
regard,22,"[491, 1212, 4272, 6225, 10465]"
regard,25,"[447, 454]"
regard,26,[8176]
regard,3,[1006]
regard,7,"[1063, 1336, 1452, 1655, 2119, 2790, 4172, 13417, 14986, 15011, 15254, 17187, 17337, 17741, 17755, 18473, 19939, 20561]"
welldefin,1,[3808]
faith,1,[3813]
whatif,1,[3821]
whatif,7,[6357]
alter,1,[3826]
alter,7,"[5759, 11759, 12199, 15198]"
smallest,1,[3841]
smallest,13,[790]
smallest,14,[790]
smallest,15,"[3948, 4685]"
smallest,22,[2211]
ale,1,"[3854, 3891]"
ale,17,"[5950, 6005]"
temperatur,1,"[3858, 3874, 3886]"
temperatur,16,[5992]
humid,1,"[3859, 3876, 3889]"
wind,1,[3861]
wind,16,"[5989, 6020, 8440, 9009, 9030, 9041, 9050, 9080, 9280, 9303, 9347, 9456]"
speed,1,[3862]
speed,16,"[335, 3559, 5058, 5764, 5990, 8526, 9010, 9031, 9051, 9281, 9348, 9457]"
speed,17,"[160, 1024, 1028, 1033, 1049, 1074, 1081, 1085, 1102, 1195, 1883, 1916, 1927, 2006, 2018, 2067, 2094, 2101, 2160, 2177, 2210, 3554]"
speed,18,"[1155, 1510]"
speed,21,[1510]
speed,22,[8836]
number,1,"[3865, 3882, 4943, 5040, 5570]"
number,12,"[106, 2295, 2772, 2999, 4058, 4473, 4705, 5633, 9023, 9420, 11991, 15593]"
number,13,"[619, 1366, 2278, 3134, 3156, 3673]"
number,14,"[619, 1366, 2278, 3134, 3156, 3673]"
number,15,"[74, 363, 547, 665, 738, 789, 998, 1547, 1564, 1574, 1581, 1598, 1609, 1614, 1694, 1700, 1740, 1837, 1981, 2009, 2117, 2121, 2647, 3159, 3173, 3217, 3256, 3269, 3288, 3426, 3525, 4006, 4024, 4549, 4567, 4637, 4697, 4751, 5668, 6238, 6245, 6274, 6423, 6580, 6600]"
number,16,"[497, 1753, 1909, 2069, 2252, 2256, 2271, 2392, 2468, 2494, 2671, 2681, 4201, 4354, 4437, 4650, 4653, 4662, 4777, 4789, 4801, 4815, 4823, 7666]"
number,17,"[517, 567, 572, 839, 843, 852, 855, 873, 881, 891, 899, 907, 947, 956, 983, 992, 1156, 1484, 1613, 1634, 1648, 1909, 2182, 2198, 2354, 2661, 3405, 4083, 4162, 4296, 4390, 4744, 4948, 5071, 5316, 5382, 5628, 5874, 6021]"
number,2,"[85, 4012, 4030, 4048, 4076, 4092, 4118]"
number,21,"[1617, 3806, 3914, 3935, 4590]"
number,22,"[404, 938, 2309, 2470, 3269, 3409, 5471, 5483, 6899, 9225, 10293, 10857, 10971, 10983, 10988, 11008, 11034, 11040, 11069, 11110, 11126, 12781]"
number,23,"[22, 136, 175, 208, 339, 362, 1249, 1281, 1611, 1799, 2017]"
number,24,"[227, 267, 804, 906, 2217, 2227, 2232, 2356, 2414, 2425, 2486, 2646]"
number,25,"[23, 36, 171, 437, 536, 544, 761, 1098, 1150, 1156, 1160, 1167, 1200, 1230, 1236, 1335, 1651, 1871, 2393, 3388]"
number,26,"[3761, 4070, 4110, 5286, 5382, 5738, 5771, 6074, 6568]"
number,7,"[921, 2598, 2603, 5718, 5786, 5833, 6914, 6940, 7180, 7323, 10791, 11149, 11672, 18789]"
number,8,"[1210, 2100, 3284]"
rent,1,"[3867, 9380]"
rent,15,[1417]
rent,16,[5202]
rent,18,[3644]
bicycl,1,[3868]
day,1,[3870]
day,12,"[2017, 4650, 10119, 10789]"
day,16,[5185]
day,17,"[2249, 2363, 2396, 2404, 2458, 2467, 2510, 2538, 2561, 2575, 2753, 2780, 2810, 3202, 3364, 4288, 5526, 5567, 5704, 5846]"
day,2,[222]
molnar,1,"[3871, 10057]"
molnar,7,[25464]
due,1,"[3872, 6421]"
due,12,"[6334, 6747, 6966, 8173, 8705]"
due,13,[3698]
due,14,[3698]
due,15,[39]
due,16,"[203, 400, 972, 985, 1778, 2035, 2942]"
due,17,"[1229, 5019, 5495]"
due,2,[98]
due,21,"[220, 2119, 3446]"
due,22,"[1032, 4170, 4439, 7580]"
due,23,"[191, 206, 1921]"
due,24,"[281, 422, 966, 1829, 1927]"
due,25,[304]
due,26,"[457, 3126, 4404, 5508]"
due,3,"[650, 1090, 1582, 1972, 2438]"
due,7,"[4080, 5197, 6655, 9864, 10407, 10502, 10587, 13761, 15359, 15515, 18633, 19206, 19711, 20591, 20595, 20908]"
due,8,[3039]
due,9,[286]
correlationbetween,1,[3873]
smaller,1,[3879]
smaller,13,"[1891, 1910]"
smaller,14,"[1891, 1910]"
smaller,15,[5933]
smaller,17,"[898, 1394, 1424, 1639, 1706, 2295, 2337, 2350, 2353, 2424, 2493, 2554, 3000, 3049, 3413, 3526]"
smaller,18,[3593]
smaller,22,"[5530, 11088]"
smaller,24,[808]
smaller,26,"[1323, 2721]"
smaller,3,[1933]
decreas,1,[3880]
decreas,13,[2089]
decreas,14,[2089]
decreas,16,[2670]
decreas,17,"[1094, 1277, 2102, 2207, 3838, 4050, 4057, 5222]"
decreas,22,[480]
decreas,23,[727]
decreas,3,[1376]
decreas,7,"[6920, 9485]"
bike,1,[3884]
boston,1,"[3918, 3933, 8699, 10550]"
boston,12,[14013]
boston,15,[7750]
boston,26,[7741]
harrison,1,"[3920, 9473]"
harrison,12,"[1433, 3893, 3918, 3926, 3932, 4285, 10329, 12620, 12845, 12857]"
harrison,7,[22839]
rubinfeld,1,"[3921, 9474]"
collect,1,[3925]
collect,12,"[519, 9683, 9723]"
collect,13,"[900, 1429, 2689]"
collect,14,"[900, 1429, 2689]"
collect,16,"[247, 525, 989, 1042, 1072]"
collect,18,"[144, 679, 762, 1654, 2003]"
collect,22,[9923]
collect,23,[181]
collect,7,"[5143, 7850, 15455, 16705, 18344, 19470, 19499, 19724, 19751, 19769]"
collect,8,"[648, 2982]"
collect,9,[1672]
censu,1,[3927]
hous,1,"[3930, 9476]"
hous,16,[9184]
hous,25,"[1417, 1586]"
hous,26,[8314]
area,1,[3931]
area,12,"[100, 466, 1727, 1850, 4446, 4509, 5110, 5203, 6809, 7125, 7156, 8071, 8833, 8987, 9152, 9186, 9246, 9275, 9346, 9450, 9467, 9505, 9567, 9637, 9717, 9775, 9837, 9968, 9987]"
area,13,[1487]
area,14,[1487]
area,16,"[5550, 5656, 5917, 5966, 6439, 10260]"
area,25,[561]
area,26,[151]
area,3,"[23, 93, 310, 1323]"
area,7,"[1346, 1589, 8890, 10812, 13856, 14248, 18901, 24571, 24794]"
area,8,"[1515, 1937, 2677]"
massachusett,1,[3934]
median,1,[3936]
median,12,"[7078, 7268, 7270, 7740, 7743, 7753, 7757, 7770, 7774, 7785, 7789, 13196]"
median,15,"[2254, 4507, 5852, 6313]"
owneroccupi,1,[3939]
home,1,[3940]
home,18,[2578]
home,9,"[1230, 1453, 1537, 1625, 2082, 2454]"
rm,1,[3952]
rm,12,[3261]
rm,17,"[282, 4677]"
rm,2,"[4099, 5134]"
rm,26,"[2427, 3719, 3724, 7102, 7110]"
rm,7,[16465]
rm,9,"[1894, 2090, 2116]"
averagenumb,1,[3953]
room,1,[3955]
per,1,"[3956, 3962]"
per,11,[118]
per,12,[11374]
per,15,"[4322, 4329, 5594, 6227, 7014]"
per,16,"[5184, 5421, 8047, 8686, 9744]"
per,17,"[1068, 1651, 2228, 4105]"
per,18,"[2180, 2218]"
per,21,[255]
per,22,[475]
per,23,"[927, 980, 1216, 1476]"
per,25,"[1187, 2196, 2328, 2590, 3496, 3896]"
per,7,"[3268, 5910, 16829, 19520]"
per,8,[2787]
dwell,1,[3957]
tax,1,[3958]
tax,25,"[3631, 3650]"
fullvalu,1,[3959]
propertytax,1,[3960]
rate,1,"[3961, 4590, 4676, 5049, 5121, 5131, 5173, 5314, 5334, 5569, 10491]"
rate,11,[107]
rate,12,"[2016, 2186, 4008, 5623, 5637, 5815, 6063, 6440, 10772, 11011, 11175, 11537, 12769, 12835, 13009, 13025, 13426, 13859, 14205]"
rate,13,[2837]
rate,14,[2837]
rate,15,[7272]
rate,16,"[2268, 4639, 6273, 7469, 8929, 9958, 9968]"
rate,17,"[89, 320, 3141, 3623, 3692, 3694, 3696, 3698, 3700, 3705, 3785, 3793, 3813, 3908, 3919, 3939, 3954, 4029, 4052, 4063, 4070, 4172, 4382, 4465, 4485, 4511, 4533, 4578, 4626, 4690, 4741, 4786, 4791, 4823, 4842, 4863, 4871, 4900, 4926, 4933, 4939, 4961, 5068, 5118, 5135, 5145, 5172, 5199, 5236, 5335, 5397, 5428, 6385, 6433]"
rate,18,[143]
rate,23,"[1563, 1594, 1606, 1655, 1760, 1807, 1812, 1830, 1882]"
rate,3,[1303]
rate,7,"[9576, 17410, 17650, 17655, 17700, 17962, 17965, 20406, 23613]"
rate,8,"[2144, 2148, 2433, 2534, 2867]"
rate,9,[874]
nox,1,[3963]
nitric,1,[3964]
oxid,1,[3965]
oxid,7,[27660]
concentr,1,[3966]
concentr,12,[7135]
concentr,16,[9182]
concentr,7,"[9210, 12792]"
concentr,9,[546]
lstat,1,[3967]
lower,1,[3968]
lower,16,"[5287, 5295]"
lower,17,"[3029, 3632, 5471, 5552, 5731]"
lower,21,"[1693, 3706]"
lower,22,[9269]
lower,24,[119]
lower,3,"[609, 1068, 1117, 1284, 1397, 1936]"
lower,7,"[9852, 11746]"
lower,8,[495]
popul,1,[3971]
popul,11,[1003]
popul,12,"[2056, 2845, 4462, 11710]"
popul,15,[4292]
popul,23,[479]
popul,24,[2808]
popul,3,[1156]
popul,7,"[14714, 17463]"
popul,8,"[578, 4655]"
ptratio,1,[3972]
pupilteach,1,[3973]
ratio,1,[3974]
ratio,12,"[7817, 13465, 14718]"
ratio,13,[3928]
ratio,14,[3928]
ratio,22,"[2559, 2588, 2600, 2610, 2631, 2712, 2728, 12399]"
ratio,24,[773]
ratio,7,"[6143, 6146, 6165]"
town,1,[3976]
appreciated8o,1,[3987]
world,1,"[4022, 7584, 9518, 10713]"
world,12,[1652]
world,15,[7441]
world,26,"[1702, 7528]"
world,3,"[864, 2429, 2460]"
world,7,"[2888, 11122, 13626, 21106, 22835, 23147, 24541, 26667, 27877]"
captur,1,"[4023, 6899]"
captur,13,"[3217, 3979]"
captur,14,"[3217, 3979]"
captur,15,[5074]
captur,16,"[2978, 3698, 4835]"
captur,18,[225]
captur,21,"[81, 377, 1705, 2075, 2497, 2751, 2759, 2777, 2793, 2869, 2884, 3048, 3450, 4350, 4838]"
captur,22,[8730]
captur,26,[6621]
captur,3,[989]
captur,7,"[4048, 11616, 11765, 12085, 15810, 18966, 18983, 19418, 19902, 28411]"
captur,8,[1498]
wachter,1,"[4032, 4206, 4226, 8238, 10660, 10682]"
wachter,7,[27307]
you,1,"[4036, 4049, 5332, 10359]"
you,16,[7461]
you,17,"[2804, 2821, 4056, 4064, 4673, 6528]"
you,18,[3720]
you,2,"[6137, 6188]"
you,21,[5864]
you,23,"[1536, 2245]"
you,7,"[22136, 23167, 24143, 26942]"
you,8,[4088]
deni,1,"[4038, 4063]"
deni,21,[5196]
loan,1,"[4039, 4053, 4061, 8222]"
loan,2,[1752]
loan,7,[24711]
becaus,1,"[4040, 5331, 5363]"
becaus,12,"[1340, 6171, 9020, 9493, 9761]"
becaus,15,"[280, 6780]"
becaus,16,"[298, 4418, 4503]"
becaus,17,"[683, 688, 765, 1126, 1262, 2107, 2504, 3053, 4071, 4129, 5314]"
becaus,18,[2005]
becaus,2,"[3202, 3848]"
becaus,21,[3579]
becaus,24,"[790, 950, 2248]"
becaus,25,"[2344, 2588]"
becaus,26,[6416]
becaus,3,"[1023, 1097, 1237, 2052]"
becaus,7,"[4622, 17935, 18210, 20921]"
becaus,8,"[619, 1172, 1631, 2095, 3026]"
becaus,9,"[520, 833, 952, 1231, 1400]"
your,1,"[4041, 4046]"
your,17,[2936]
annual,1,"[4042, 8862, 8969, 10533]"
annual,12,[4471]
annual,15,[416]
annual,16,[8501]
annual,18,[3369]
annual,2,[6101]
annual,25,[3907]
annual,7,"[22583, 28415]"
incom,1,"[4043, 4047, 4429]"
incom,12,"[4167, 12747, 12831]"
would,1,[4050]
would,12,[6786]
would,15,"[5285, 5289, 5445, 6167, 6462, 6543, 6903, 6916]"
would,17,"[608, 666, 2237, 2966, 3387, 4434, 5122]"
would,2,"[1905, 2082, 3857, 3973]"
would,21,"[458, 1106, 2717]"
would,22,"[2087, 10840]"
would,24,"[1130, 2190, 2659]"
would,25,"[2847, 2857]"
would,26,"[1166, 3214, 4478]"
would,3,"[957, 1372, 1667, 2231, 2234]"
would,7,"[2336, 5457, 6971, 9539, 13199, 14481, 15787, 18082, 20300, 20382, 21569, 21612]"
offer,1,[4052]
offer,11,[763]
offer,12,"[2873, 5458]"
offer,16,"[5732, 5941]"
offer,7,[14555]
offer,8,[879]
offer,9,[199]
borrow,1,[4056]
borrow,21,[4519]
borrow,7,[21666]
she,1,"[4069, 4645]"
she,2,[1761]
she,26,"[8146, 8163, 8238, 8252, 8279, 8288, 8306, 8369]"
she,9,[1226]
changeabl,1,[4090]
person,1,"[4092, 4431, 4751, 5462, 5470, 7037, 7764, 8281, 8286, 8672, 8767, 9804, 10734]"
person,11,[873]
person,12,"[456, 4266, 12745, 15431]"
person,16,"[516, 1132, 1693, 1717, 2121, 2601, 3098, 3452, 3827, 4327, 4880, 5409, 5897, 6462, 7256, 8166, 9123, 10079, 10513]"
person,2,"[731, 1748, 2056]"
person,22,[305]
person,26,"[742, 4051, 7519]"
person,3,"[1051, 1076, 1100]"
person,7,"[16718, 16763, 16779, 18734, 19615, 19783, 26647, 28380]"
person,8,"[55, 2577, 2790, 3217, 3631]"
person,9,"[593, 644, 717, 1254]"
gender,1,[4093]
gender,7,"[16709, 16999, 17347, 17372]"
gender,9,"[1954, 1976, 1985, 1999]"
race,1,[4094]
race,7,"[16707, 17348, 17369]"
birthplac,1,[4096]
henc,1,[4097]
henc,12,[2579]
henc,15,[6530]
henc,16,[4968]
henc,22,"[488, 1232, 2528, 2598, 3419, 3856, 4098, 4505, 5334, 5745, 8404, 8762]"
henc,26,[6971]
henc,3,[1112]
henc,7,"[3683, 3823, 3897, 4325, 4404, 9987, 13684, 15524, 19563]"
concret,1,"[4114, 5170, 8441]"
concret,24,[2308]
concret,7,"[10201, 14008, 21033]"
done,1,[4115]
done,12,"[3550, 5300, 6852, 6860, 7123, 8555, 8961, 9884]"
done,16,"[312, 1844]"
done,17,"[1782, 4410, 5586, 5811]"
done,21,[1782]
done,22,[11105]
done,25,[918]
done,26,[7225]
done,7,"[207, 1654, 2117, 10529, 12439, 12606, 14068, 19172, 19187]"
meet,1,"[4127, 8970]"
meet,16,[8707]
meet,18,[3370]
meet,2,[6102]
meet,26,"[1174, 1359]"
meet,7,"[5519, 7697, 10934, 16035, 23140]"
four,1,"[4128, 5900]"
four,11,[569]
four,15,"[2249, 4483, 4845]"
four,16,[4388]
four,17,"[2608, 4124]"
four,2,"[2148, 2391]"
four,22,"[110, 1198, 1541, 6357, 6538, 6550, 7803]"
four,23,"[100, 1482, 1521]"
four,25,"[559, 2524]"
four,26,"[3939, 3998, 4134, 5898, 7863]"
four,7,"[9895, 15938]"
obey,1,[4131]
obey,25,[2234]
sparsiti,1,[4134]
sparsiti,21,"[1490, 1921]"
sparsiti,22,"[4344, 4497, 5200, 5254, 6184, 6690, 6693, 7733, 7872, 8542, 8741, 8758, 11903, 12457]"
sparsiti,24,"[630, 2705]"
sparsiti,26,"[3155, 5466, 6552]"
sparsiti,7,[23006]
diversifi,1,"[4147, 4245]"
diversifi,7,[28151]
shed,1,[4156]
shed,12,[8900]
shed,7,"[2197, 18436]"
light,1,[4157]
light,12,"[8901, 9924]"
light,16,[297]
light,18,[2073]
light,22,[6373]
light,7,"[2199, 15220, 22243]"
unlik,1,[4167]
unlik,18,[768]
unlik,21,[722]
unlik,22,[4070]
unlik,25,[2224]
unlik,7,[10757]
unlik,8,[1505]
classifi,1,"[4173, 4492, 5146, 6112, 6479, 6490, 6580, 6617, 10070, 10364]"
classifi,12,"[332, 364, 383]"
classifi,13,[1994]
classifi,14,[1994]
classifi,16,"[4912, 5444, 5724]"
classifi,18,[3108]
classifi,2,"[533, 1114, 2394, 3935]"
classifi,21,[1086]
classifi,22,"[1193, 1538, 7721, 9634, 9645, 9700, 11214]"
classifi,23,"[235, 814, 1399, 1565, 1716, 1782, 2123]"
classifi,25,"[362, 718, 2255, 3152, 3159]"
classifi,3,"[1339, 2139]"
classifi,7,"[7939, 10430, 12822, 21317]"
classifi,8,"[924, 2422, 2521]"
advantag,1,"[4182, 5851]"
advantag,15,"[129, 853, 1801, 1845]"
advantag,16,"[97, 4093]"
advantag,17,"[2130, 3433, 5448]"
advantag,2,[2137]
advantag,21,"[77, 3892]"
advantag,22,"[323, 471, 1916, 4779, 4904, 7647, 8227, 8495, 9456]"
advantag,23,[1791]
advantag,7,[26614]
alway,1,"[4194, 7423, 7578]"
alway,12,[8524]
alway,15,[6432]
alway,16,[1832]
alway,17,"[369, 755, 1510, 1768, 3306, 5481]"
alway,2,[3949]
alway,22,[1340]
alway,26,[5444]
alway,7,"[3518, 3787, 6515, 6538, 10622, 16757, 16853, 16871, 16899, 17034, 18526, 19623, 19787]"
truth,1,"[4195, 7059]"
truth,15,"[4978, 5002]"
truth,2,[4061]
truth,7,"[807, 22240, 24654]"
direct,1,"[4202, 6653, 7499, 7506, 8296]"
direct,12,"[118, 494, 3270, 9263, 9691, 10821, 15391]"
direct,13,[3261]
direct,14,[3261]
direct,15,"[903, 4115, 4165, 4200, 4218, 4227, 4595, 5535, 5735, 6113]"
direct,16,"[1210, 9799]"
direct,17,[1370]
direct,2,[4624]
direct,21,"[191, 593, 4076, 4420, 4564, 4683, 4722]"
direct,22,"[11473, 12456]"
direct,23,[1743]
direct,24,[1910]
direct,26,[7865]
direct,3,"[324, 2174]"
direct,7,"[607, 1317, 2661, 5775, 6364, 7551, 9670, 10744, 10851, 11639, 13408, 14136, 15181, 19930, 20027, 22244]"
algorithm,1,"[4205, 4391, 4508, 5013, 6356, 6435, 6471, 6497, 6516, 6548, 6911, 7453, 9690, 10526]"
algorithm,12,"[3811, 3849, 8998, 12808]"
algorithm,13,"[976, 2419, 2471, 2740, 2830, 3001, 3028, 3057]"
algorithm,14,"[976, 2419, 2471, 2740, 2830, 3001, 3028, 3057]"
algorithm,15,"[1819, 3229, 3731, 3738, 3777, 4257, 7576, 7899]"
algorithm,16,"[741, 1912, 2140, 4531, 4599, 4628, 4963, 4994, 7027, 7722, 7769, 7927, 8758, 8813, 9016, 9134, 10170]"
algorithm,17,[1571]
algorithm,2,"[72, 175, 800, 930, 5280]"
algorithm,21,[5932]
algorithm,22,"[104, 147, 384, 394, 501, 640, 796, 824, 869, 878, 913, 991, 1037, 1049, 1171, 1272, 1328, 1420, 1459, 1468, 1512, 1532, 1622, 1644, 1710, 1751, 1848, 1869, 2036, 2110, 2131, 2433, 2626, 2863, 2867, 2892, 2909, 2945, 3958, 4074, 4096, 4462, 4854, 5236, 5251, 5284, 5330, 5752, 5799, 5901, 6231, 6306, 7446, 7504, 7681, 8477, 8700, 8780, 8794, 8827, 8835, 8914, 8961, 8993, 9009, 9132, 9181, 9277, 9418, 9601, 9831, 9871, 9894, 10016, 10033, 10102, 10172, 10192, 10212, 10318, 10350, 10411, 10431, 10456, 10709, 10753, 10765, 10780, 10788, 10829, 10872, 10964, 11056, 11195, 11267, 11274, 11291, 11302, 11315, 11374, 11883, 12339, 13019, 13317]"
algorithm,23,"[0, 24, 43, 59, 67, 295, 351, 487, 515, 625, 676, 688, 765, 777, 821, 880, 908, 965, 974, 978, 1023, 1057, 1164, 1393, 1405, 1411, 1438, 1752, 1857, 2076, 2199]"
algorithm,24,"[140, 190, 294, 361, 407, 580, 719, 822, 1019, 1120, 1129, 1270, 1429, 1863, 2023, 2131, 2144, 2171, 2179, 2202, 2242, 2257, 2260, 2493, 2812]"
algorithm,25,"[82, 125, 574, 582, 591, 604, 617, 687, 746, 780, 803, 958, 1047, 1057, 1123, 2148, 2165, 2422, 2439, 2646, 3232, 3362, 3374, 3403, 3450, 3558, 3566, 3693, 3773, 3784, 4001]"
algorithm,26,"[13, 36, 60, 205, 233, 239, 243, 408, 418, 556, 577, 604, 619, 633, 779, 803, 820, 825, 831, 1684, 1860, 1862, 1891, 1930, 1949, 2001, 2011, 2062, 2196, 2197, 2406, 2455, 2556, 2575, 2629, 2691, 2705, 2731, 2758, 2830, 3132, 3171, 3180, 3194, 3220, 3223, 3486, 3790, 3844, 3938, 3963, 4185, 4198, 4209, 4222, 4239, 4246, 4248, 4271, 4341, 4343, 4381, 4393, 4403, 4490, 4498, 4515, 4641, 4692, 4863, 4885, 4898, 4954, 4968, 4993, 5023, 5233, 5263, 5311, 5331, 5354, 5364, 5396, 5422, 5449, 5451, 5666, 5683, 5696, 5731, 5825, 5857, 5891, 5910, 5951, 5978, 6147, 6205, 6230, 6504, 7271, 7484, 7697, 7708, 7710, 7720, 7879, 7917]"
algorithm,3,"[756, 922, 975, 1011, 1132, 1216, 1255, 1902, 2596]"
algorithm,7,"[578, 1805, 1823, 1976, 2804, 3886, 3908, 3952, 4239, 4362, 4389, 4547, 4571, 4590, 4674, 4759, 4990, 5348, 5524, 5703, 6399, 6478, 6581, 6642, 6983, 7221, 7749, 8591, 8959, 9193, 9914, 9955, 10080, 10229, 10693, 12020, 12268, 14789, 14969, 15070, 17429, 18220, 18281, 18325, 18486, 19573, 21736, 23158, 23518, 24094, 24405, 24643, 25749, 25806, 26792, 27032, 27044, 27989, 28285]"
